Zone;Élément;Produit;Année;Unité;Valeur
République de Corée;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;854
République de Corée;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
République de Corée;Nourriture;Viande de Volailles;2017;Milliers de tonnes;854
République de Corée;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;16.7
République de Corée;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;62
République de Corée;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;5.68
République de Corée;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;4.21
République de Moldova;Production;Viande de Volailles;2017;Milliers de tonnes;54
République de Moldova;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;16
République de Moldova;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;5
République de Moldova;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
République de Moldova;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;66
République de Moldova;Traitement;Viande de Volailles;2017;Milliers de tonnes;0
République de Moldova;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
République de Moldova;Nourriture;Viande de Volailles;2017;Milliers de tonnes;66
République de Moldova;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;16.14
République de Moldova;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;55
République de Moldova;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;5.53
République de Moldova;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;3.46
République démocratique populaire lao;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;10.91
République démocratique populaire lao;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;41
République démocratique populaire lao;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;3.59
République démocratique populaire lao;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;2.81
République dominicaine;Production;Viande de Volailles;2017;Milliers de tonnes;339
République dominicaine;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;42
République dominicaine;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
République dominicaine;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;6
République dominicaine;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;375
République dominicaine;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;5
République dominicaine;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
République dominicaine;Nourriture;Viande de Volailles;2017;Milliers de tonnes;371
République dominicaine;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;35.26
République dominicaine;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;123
République dominicaine;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;10.88
République dominicaine;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;8.46
République populaire démocratique de Corée;Production;Viande de Volailles;2017;Milliers de tonnes;43
République populaire démocratique de Corée;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
République populaire démocratique de Corée;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
République populaire démocratique de Corée;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
République populaire démocratique de Corée;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;43
République populaire démocratique de Corée;Pertes;Viande de Volailles;2017;Milliers de tonnes;1
République populaire démocratique de Corée;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
République populaire démocratique de Corée;Nourriture;Viande de Volailles;2017;Milliers de tonnes;41
République populaire démocratique de Corée;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;1.62
République populaire démocratique de Corée;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;8
République populaire démocratique de Corée;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.49
République populaire démocratique de Corée;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.63
République-Unie de Tanzanie;Production;Viande de Volailles;2017;Milliers de tonnes;105
République-Unie de Tanzanie;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;2
République-Unie de Tanzanie;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
République-Unie de Tanzanie;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;108
République-Unie de Tanzanie;Pertes;Viande de Volailles;2017;Milliers de tonnes;5
République-Unie de Tanzanie;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
République-Unie de Tanzanie;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
République-Unie de Tanzanie;Nourriture;Viande de Volailles;2017;Milliers de tonnes;103
République-Unie de Tanzanie;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;1.88
République-Unie de Tanzanie;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;6
République-Unie de Tanzanie;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.63
République-Unie de Tanzanie;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.41
Roumanie;Production;Viande de Volailles;2017;Milliers de tonnes;392
Roumanie;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;146
Roumanie;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;88
Roumanie;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;69
Roumanie;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;381
Roumanie;Traitement;Viande de Volailles;2017;Milliers de tonnes;0
Roumanie;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Roumanie;Nourriture;Viande de Volailles;2017;Milliers de tonnes;381
Roumanie;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;19.37
Roumanie;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;66
Roumanie;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;7.91
Roumanie;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;3.65
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord;Production;Viande de Volailles;2017;Milliers de tonnes;1814
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;779
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;359
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;2234
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord;Traitement;Viande de Volailles;2017;Milliers de tonnes;102
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord;Nourriture;Viande de Volailles;2017;Milliers de tonnes;2131
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;31.94
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;120
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;13.77
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;6.74
Rwanda;Production;Viande de Volailles;2017;Milliers de tonnes;19
Rwanda;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Rwanda;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
Rwanda;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Rwanda;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;19
Rwanda;Pertes;Viande de Volailles;2017;Milliers de tonnes;1
Rwanda;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Rwanda;Nourriture;Viande de Volailles;2017;Milliers de tonnes;18
Rwanda;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;1.49
Rwanda;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;5
Rwanda;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.5
Rwanda;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.31
Sainte-Lucie;Production;Viande de Volailles;2017;Milliers de tonnes;1
Sainte-Lucie;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;10
Sainte-Lucie;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
Sainte-Lucie;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;11
Sainte-Lucie;Autres utilisations (non alimentaire);Viande de Volailles;2017;Milliers de tonnes;0
Sainte-Lucie;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Sainte-Lucie;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Sainte-Lucie;Nourriture;Viande de Volailles;2017;Milliers de tonnes;10
Sainte-Lucie;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;56.69
Sainte-Lucie;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;241
Sainte-Lucie;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;19
Sainte-Lucie;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;17.86
Saint-Kitts-et-Nevis;Production;Viande de Volailles;2017;Milliers de tonnes;0
Saint-Kitts-et-Nevis;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;4
Saint-Kitts-et-Nevis;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
Saint-Kitts-et-Nevis;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Saint-Kitts-et-Nevis;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;4
Saint-Kitts-et-Nevis;Autres utilisations (non alimentaire);Viande de Volailles;2017;Milliers de tonnes;0
Saint-Kitts-et-Nevis;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;1
Saint-Kitts-et-Nevis;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Saint-Kitts-et-Nevis;Nourriture;Viande de Volailles;2017;Milliers de tonnes;3
Saint-Kitts-et-Nevis;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;55.77
Saint-Kitts-et-Nevis;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;190
Saint-Kitts-et-Nevis;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;19.22
Saint-Kitts-et-Nevis;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;11.91
Saint-Vincent-et-les Grenadines;Production;Viande de Volailles;2017;Milliers de tonnes;0
Saint-Vincent-et-les Grenadines;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;9
Saint-Vincent-et-les Grenadines;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;1
Saint-Vincent-et-les Grenadines;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;8
Saint-Vincent-et-les Grenadines;Autres utilisations (non alimentaire);Viande de Volailles;2017;Milliers de tonnes;0
Saint-Vincent-et-les Grenadines;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Saint-Vincent-et-les Grenadines;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Saint-Vincent-et-les Grenadines;Nourriture;Viande de Volailles;2017;Milliers de tonnes;8
Saint-Vincent-et-les Grenadines;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;72.31
Saint-Vincent-et-les Grenadines;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;243
Saint-Vincent-et-les Grenadines;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;25.1
Saint-Vincent-et-les Grenadines;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;15.06
Samoa;Production;Viande de Volailles;2017;Milliers de tonnes;0
Samoa;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;17
Samoa;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;2
Samoa;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Samoa;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;15
Samoa;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;2
Samoa;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Samoa;Nourriture;Viande de Volailles;2017;Milliers de tonnes;13
Samoa;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;64.77
Samoa;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;217
Samoa;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;21.88
Samoa;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;13.68
Sao Tomé-et-Principe;Production;Viande de Volailles;2017;Milliers de tonnes;1
Sao Tomé-et-Principe;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;2
Sao Tomé-et-Principe;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;1
Sao Tomé-et-Principe;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;2
Sao Tomé-et-Principe;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Sao Tomé-et-Principe;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Sao Tomé-et-Principe;Nourriture;Viande de Volailles;2017;Milliers de tonnes;2
Sao Tomé-et-Principe;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;9.47
Sao Tomé-et-Principe;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;33
Sao Tomé-et-Principe;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;3.21
Sao Tomé-et-Principe;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;2.1
Sénégal;Production;Viande de Volailles;2017;Milliers de tonnes;77
Sénégal;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Sénégal;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
Sénégal;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Sénégal;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;77
Sénégal;Pertes;Viande de Volailles;2017;Milliers de tonnes;4
Sénégal;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Sénégal;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Sénégal;Nourriture;Viande de Volailles;2017;Milliers de tonnes;73
Sénégal;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;4.76
Sénégal;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;16
Sénégal;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;1.61
Sénégal;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;1
Serbie;Production;Viande de Volailles;2017;Milliers de tonnes;85
Serbie;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;12
Serbie;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
Serbie;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;7
Serbie;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;90
Serbie;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Serbie;Nourriture;Viande de Volailles;2017;Milliers de tonnes;90
Serbie;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;10.16
Serbie;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;35
Serbie;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;3.5
Serbie;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;2.24
Sierra Leone;Production;Viande de Volailles;2017;Milliers de tonnes;17
Sierra Leone;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;14
Sierra Leone;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
Sierra Leone;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Sierra Leone;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;30
Sierra Leone;Pertes;Viande de Volailles;2017;Milliers de tonnes;1
Sierra Leone;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Sierra Leone;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Sierra Leone;Nourriture;Viande de Volailles;2017;Milliers de tonnes;30
Sierra Leone;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;3.97
Sierra Leone;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;10
Sierra Leone;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;1.24
Sierra Leone;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.52
Slovaquie;Production;Viande de Volailles;2017;Milliers de tonnes;71
Slovaquie;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;63
Slovaquie;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;26
Slovaquie;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;35
Slovaquie;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;74
Slovaquie;Traitement;Viande de Volailles;2017;Milliers de tonnes;5
Slovaquie;Résidus;Viande de Volailles;2017;Milliers de tonnes;-7
Slovaquie;Nourriture;Viande de Volailles;2017;Milliers de tonnes;76
Slovaquie;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;13.9
Slovaquie;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;48
Slovaquie;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;4.74
Slovaquie;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;3.04
Slovénie;Production;Viande de Volailles;2017;Milliers de tonnes;72
Slovénie;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;20
Slovénie;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;11
Slovénie;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;29
Slovénie;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;52
Slovénie;Traitement;Viande de Volailles;2017;Milliers de tonnes;2
Slovénie;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Slovénie;Nourriture;Viande de Volailles;2017;Milliers de tonnes;51
Slovénie;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;24.41
Slovénie;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;83
Slovénie;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;8.72
Slovénie;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;5.05
Soudan;Production;Viande de Volailles;2017;Milliers de tonnes;67
Soudan;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;2
Soudan;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
Soudan;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;69
Soudan;Pertes;Viande de Volailles;2017;Milliers de tonnes;3
Soudan;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Soudan;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Soudan;Nourriture;Viande de Volailles;2017;Milliers de tonnes;65
Soudan;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;1.6
Soudan;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;5
Soudan;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.54
Soudan;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.34
Sri Lanka;Production;Viande de Volailles;2017;Milliers de tonnes;192
Sri Lanka;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Sri Lanka;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;-1
Sri Lanka;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;2
Sri Lanka;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;192
Sri Lanka;Pertes;Viande de Volailles;2017;Milliers de tonnes;10
Sri Lanka;Traitement;Viande de Volailles;2017;Milliers de tonnes;18
Sri Lanka;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Sri Lanka;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Sri Lanka;Nourriture;Viande de Volailles;2017;Milliers de tonnes;164
Sri Lanka;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;7.78
Sri Lanka;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;26
Sri Lanka;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;2.64
Sri Lanka;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;1.64
Suède;Production;Viande de Volailles;2017;Milliers de tonnes;157
Suède;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;84
Suède;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;31
Suède;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;23
Suède;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;187
Suède;Traitement;Viande de Volailles;2017;Milliers de tonnes;59
Suède;Résidus;Viande de Volailles;2017;Milliers de tonnes;-37
Suède;Nourriture;Viande de Volailles;2017;Milliers de tonnes;164
Suède;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;16.6
Suède;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;61
Suède;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;7.09
Suède;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;3.39
Suisse;Production;Viande de Volailles;2017;Milliers de tonnes;91
Suisse;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;51
Suisse;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;5
Suisse;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;4
Suisse;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;133
Suisse;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Suisse;Nourriture;Viande de Volailles;2017;Milliers de tonnes;133
Suisse;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;15.72
Suisse;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;55
Suisse;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;6.49
Suisse;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;3.07
Suriname;Production;Viande de Volailles;2017;Milliers de tonnes;10
Suriname;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;18
Suriname;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;-2
Suriname;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;5
Suriname;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;25
Suriname;Pertes;Viande de Volailles;2017;Milliers de tonnes;0
Suriname;Autres utilisations (non alimentaire);Viande de Volailles;2017;Milliers de tonnes;7
Suriname;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Suriname;Nourriture;Viande de Volailles;2017;Milliers de tonnes;18
Suriname;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;31.06
Suriname;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;112
Suriname;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;9.27
Suriname;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;7.97
Tadjikistan;Production;Viande de Volailles;2017;Milliers de tonnes;2
Tadjikistan;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;38
Tadjikistan;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
Tadjikistan;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;40
Tadjikistan;Pertes;Viande de Volailles;2017;Milliers de tonnes;0
Tadjikistan;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Tadjikistan;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Tadjikistan;Nourriture;Viande de Volailles;2017;Milliers de tonnes;39
Tadjikistan;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;4.45
Tadjikistan;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;18
Tadjikistan;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;1.45
Tadjikistan;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;1.31
Tchad;Production;Viande de Volailles;2017;Milliers de tonnes;6
Tchad;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;1
Tchad;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
Tchad;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Tchad;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;7
Tchad;Aliments pour animaux;Viande de Volailles;2017;Milliers de tonnes;0
Tchad;Semences;Viande de Volailles;2017;Milliers de tonnes;0
Tchad;Pertes;Viande de Volailles;2017;Milliers de tonnes;0
Tchad;Traitement;Viande de Volailles;2017;Milliers de tonnes;0
Tchad;Autres utilisations (non alimentaire);Viande de Volailles;2017;Milliers de tonnes;0
Tchad;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Tchad;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Tchad;Nourriture;Viande de Volailles;2017;Milliers de tonnes;7
Tchad;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;0.45
Tchad;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;2
Tchad;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.15
